"ID","Sex_R","BirthYear","Age","AgeClass","SampleYear","Strongyles","RTL","qPCRPlate","qPCRRow","Survival"
6015,"Females",2004,0,"Lambs",2004,600,1.75145784480866,38,"H",0
5853,"Females",2004,0,"Lambs",2004,900,1.91770741523191,38,"E",0
5817,"Females",2004,0,"Lambs",2004,400,2.04485572287482,38,"F",0
4468,"Females",2000,0,"Lambs",2000,300,1.91581985452151,38,"A",1
5768,"Males",2004,0,"Lambs",2004,900,1.8736403924535,38,"C",1
4516,"Males",2000,0,"Lambs",2000,200,2.37068880319966,38,"C",1
5878,"Females",2004,0,"Lambs",2004,2000,2.25963346826907,38,"G",0
6838,"Females",2008,0,"Lambs",2008,1000,1.84018863388662,39,"C",1
5879,"Males",2004,0,"Lambs",2004,1400,2.16719759107923,39,"C",0
5980,"Females",2004,0,"Lambs",2004,1200,2.08490698644555,39,"A",0
4511,"Females",2000,0,"Lambs",2000,400,1.40022535736853,39,"C",0
6191,"Males",2005,0,"Lambs",2005,400,1.88779188103471,39,"D",0
5903,"Females",2004,0,"Lambs",2004,1800,1.85223343422425,39,"E",0
5811,"Males",2004,0,"Lambs",2004,1100,1.61578419084216,39,"E",0
6167,"Males",2005,0,"Lambs",2005,600,1.55450784516959,39,"F",0
7063,"Females",2008,0,"Lambs",2008,300,1.50055352246688,39,"H",1
6825,"Males",2008,0,"Lambs",2008,1000,1.55950481225562,40,"B",0
6941,"Males",2008,0,"Lambs",2008,600,2.30014172987913,40,"A",1
5826,"Females",2004,0,"Lambs",2004,300,1.57417332620423,40,"G",0
4453,"Females",2000,0,"Lambs",2000,500,1.7295677643596,40,"C",1
5998,"Males",2004,0,"Lambs",2004,1000,2.09768954035899,40,"D",0
5758,"Males",2004,0,"Lambs",2004,1800,2.05767409914324,40,"E",1
5844,"Females",2004,0,"Lambs",2004,400,2.38890250750398,40,"E",0
6173,"Females",2005,0,"Lambs",2005,700,1.49608687958701,81,"D",1
6176,"Females",2005,0,"Lambs",2005,200,1.9395893693392,81,"H",1
6131,"Females",2005,0,"Lambs",2005,400,1.57134871699489,81,"C",0
6036,"Males",2004,0,"Lambs",2004,500,2.25592777276843,81,"G",0
5841,"Males",2004,0,"Lambs",2004,1200,1.57508798906723,96,"A",0
7045,"Males",2008,0,"Lambs",2008,200,1.75000699002733,81,"D",1
6990,"Females",2008,0,"Lambs",2008,600,1.58740016961175,81,"A",1
5845,"Males",2004,0,"Lambs",2004,600,1.90714823114399,81,"B",0
7519,"Females",2010,0,"Lambs",2010,800,2.05852224424353,41,"F",0
3940,"Males",1998,0,"Lambs",1998,500,1.96630970928884,41,"B",0
7586,"Males",2010,0,"Lambs",2010,300,1.93060583773801,96,"B",0
4054,"Males",1998,0,"Lambs",1998,300,1.97574764431771,41,"C",0
7575,"Females",2010,0,"Lambs",2010,100,2.08766415480536,41,"E",1
3920,"Females",1998,0,"Lambs",1998,200,2.22806531241586,41,"B",0
7561,"Males",2010,0,"Lambs",2010,600,2.01046156871197,42,"D",0
7485,"Females",2010,0,"Lambs",2010,100,1.98222315865569,42,"E",1
7463,"Males",2010,0,"Lambs",2010,2400,1.63917611817644,42,"F",0
3917,"Males",1998,0,"Lambs",1998,1400,1.7467205697442,42,"F",0
7548,"Females",2010,0,"Lambs",2010,1200,2.25403989485898,43,"E",0
3911,"Males",1998,0,"Lambs",1998,800,1.47370154811225,43,"D",0
7528,"Females",2010,0,"Lambs",2010,300,2.54827383062685,95,"G",0
3999,"Males",1998,0,"Lambs",1998,1000,2.36591571123188,45,"A",0
5112,"Females",2002,0,"Lambs",2002,1000,2.52744986234499,45,"D",1
7692,"Females",2010,0,"Lambs",2010,0,2.28424020662687,45,"G",1
3971,"Males",1998,0,"Lambs",1998,1600,1.72936225232338,45,"C",0
3896,"Males",1998,0,"Lambs",1998,1400,2.3850943409233,45,"E",0
4002,"Males",1998,0,"Lambs",1998,1800,2.08571374694145,45,"D",NA
3933,"Females",1998,0,"Lambs",1998,500,1.66203145094617,45,"H",0
7501,"Females",2010,0,"Lambs",2010,600,2.40634333699103,45,"B",0
7682,"Males",2010,0,"Lambs",2010,400,1.72937437656465,46,"C",0
7709,"Males",2010,0,"Lambs",2010,200,1.98311067991297,46,"C",0
7476,"Females",2010,0,"Lambs",2010,600,2.17667070071188,47,"D",1
7532,"Females",2010,0,"Lambs",2010,400,2.06018957922523,47,"H",0
3898,"Females",1998,0,"Lambs",1998,1000,1.92455812881694,47,"D",0
7718,"Females",2010,0,"Lambs",2010,1200,1.71607481035629,47,"E",0
3972,"Males",1998,0,"Lambs",1998,2600,2.13372643691903,48,"D",0
9800,"Males",2014,0,"Lambs",2014,200,1.7210586679052,48,"F",1
4120,"Females",1998,0,"Lambs",1998,700,1.87932568770268,48,"A",1
3962,"Females",1998,0,"Lambs",1998,600,1.94266243766528,48,"B",0
7582,"Males",2010,0,"Lambs",2010,600,1.74635778796186,48,"D",0
4024,"Females",1998,0,"Lambs",1998,600,1.46033658369841,48,"E",0
3939,"Males",1998,0,"Lambs",1998,1400,2.39944472868724,48,"C",0
3942,"Females",1998,0,"Lambs",1998,200,2.37365198047532,49,"A",0
4041,"Females",1998,0,"Lambs",1998,200,2.20712766563632,49,"B",0
4064,"Females",1998,0,"Lambs",1998,800,2.3654033627764,49,"F",0
3881,"Females",1998,0,"Lambs",1998,200,2.05684889072663,49,"D",1
7437,"Males",2010,0,"Lambs",2010,1000,2.03856240907906,49,"A",0
4051,"Females",1998,0,"Lambs",1998,300,1.84225276207055,49,"D",1
7521,"Males",2010,0,"Lambs",2010,400,1.77831589077085,49,"F",0
9839,"Males",2014,0,"Lambs",2014,600,1.84908221272917,49,"A",1
3944,"Females",1998,0,"Lambs",1998,800,1.69931516422665,49,"C",0
7542,"Females",2010,0,"Lambs",2010,200,1.95345902743863,49,"H",1
4044,"Males",1998,0,"Lambs",1998,300,2.02840908319915,49,"C",0
4031,"Females",1998,0,"Lambs",1998,600,2.04663905991219,49,"C",0
4010,"Males",1998,0,"Lambs",1998,600,1.8426582025043,50,"D",0
9775,"Males",2014,0,"Lambs",2014,500,1.71471652142122,50,"G",1
5248,"Females",2002,0,"Lambs",2002,1600,1.80417837377101,50,"F",1
4035,"Males",1998,0,"Lambs",1998,200,1.92280051010342,50,"C",0
3880,"Females",1998,0,"Lambs",1998,1500,1.96104387640208,50,"D",0
3910,"Females",1998,0,"Lambs",1998,500,1.8205227651823,51,"F",0
7467,"Males",2010,0,"Lambs",2010,1500,2.28516314464717,51,"C",0
4061,"Males",1998,0,"Lambs",1998,300,1.96760106851757,51,"D",0
7541,"Males",2010,0,"Lambs",2010,1600,1.8618752761086,51,"C",0
7531,"Females",2010,0,"Lambs",2010,200,1.74477808904038,51,"D",0
9784,"Females",2014,0,"Lambs",2014,300,1.68314313153102,51,"E",1
7545,"Males",2010,0,"Lambs",2010,900,2.24137912123494,51,"H",0
3994,"Females",1998,0,"Lambs",1998,400,1.6092399387791,51,"D",0
7553,"Females",2010,0,"Lambs",2010,1400,1.94860769682498,51,"F",0
7491,"Females",2010,0,"Lambs",2010,300,1.77535751127827,51,"H",0
3980,"Males",1998,0,"Lambs",1998,1600,2.17110052927807,52,"C",0
7455,"Females",2010,0,"Lambs",2010,700,1.61676665201825,52,"A",1
9827,"Females",2014,0,"Lambs",2014,1300,1.41090069428362,52,"D",1
9897,"Males",2014,0,"Lambs",2014,300,1.79861958314072,52,"B",1
7515,"Females",2010,0,"Lambs",2010,1000,2.09140112947841,52,"H",0
7472,"Females",2010,0,"Lambs",2010,700,2.30055049081626,52,"A",1
3946,"Males",1998,0,"Lambs",1998,600,1.83685292102476,53,"A",0
3968,"Females",1998,0,"Lambs",1998,200,1.65675609965524,53,"C",1
7473,"Males",2010,0,"Lambs",2010,200,1.94594208034265,53,"E",0
4123,"Females",1998,0,"Lambs",1998,500,1.7849599303697,53,"G",0
7502,"Males",2010,0,"Lambs",2010,800,2.03123199179789,53,"H",0
7573,"Females",2010,0,"Lambs",2010,400,1.79309164826049,53,"C",1
7578,"Females",2010,0,"Lambs",2010,700,1.48946602234686,53,"B",0
3895,"Males",1998,0,"Lambs",1998,300,1.71355059605962,54,"H",0
7693,"Males",2010,0,"Lambs",2010,200,1.78753175876698,54,"A",0
4045,"Males",1998,0,"Lambs",1998,100,1.93885927635236,54,"B",0
7560,"Females",2010,0,"Lambs",2010,600,1.92726182528687,54,"G",1
7523,"Males",2010,0,"Lambs",2010,800,2.07382538645178,54,"B",0
3965,"Females",1998,0,"Lambs",1998,1500,2.03770445508448,54,"D",0
3936,"Females",1998,0,"Lambs",1998,400,1.81808988627965,54,"E",0
7447,"Females",2010,0,"Lambs",2010,600,2.11417538470287,55,"D",0
3907,"Males",1998,0,"Lambs",1998,1200,1.85547673675448,55,"E",0
7522,"Males",2010,0,"Lambs",2010,1100,1.83854696957095,55,"F",0
3990,"Females",1998,0,"Lambs",1998,700,1.49342709772079,55,"E",0
4013,"Females",1998,0,"Lambs",1998,700,2.02569323193822,55,"A",0
5066,"Males",2002,0,"Lambs",2002,1200,2.10747625458611,55,"H",1
7496,"Males",2010,0,"Lambs",2010,600,1.90003972254671,55,"H",1
9769,"Females",2014,0,"Lambs",2014,500,2.36056242743891,55,"B",1
7591,"Females",2010,0,"Lambs",2010,200,2.07828517662533,56,"B",0
7452,"Females",2010,0,"Lambs",2010,600,2.08147951362288,56,"E",0
7565,"Females",2010,0,"Lambs",2010,200,1.88896920720232,56,"A",1
4126,"Females",1998,0,"Lambs",1998,1000,1.52808699327123,56,"E",0
3945,"Females",1998,0,"Lambs",1998,600,1.87989944697687,56,"G",1
7544,"Males",2010,0,"Lambs",2010,600,2.56966627414266,56,"C",0
5157,"Males",2002,0,"Lambs",2002,900,1.97874889993728,56,"F",1
7490,"Females",2010,0,"Lambs",2010,200,1.94174934579507,57,"B",0
7529,"Females",2010,0,"Lambs",2010,200,2.06970569675468,57,"D",0
5111,"Females",2002,0,"Lambs",2002,1600,1.96214516146782,57,"F",1
7576,"Females",2010,0,"Lambs",2010,200,1.93375548039353,57,"G",1
7536,"Females",2010,0,"Lambs",2010,200,1.40960954150858,57,"A",0
4040,"Males",1998,0,"Lambs",1998,800,1.73911053939741,57,"H",0
7574,"Females",2010,0,"Lambs",2010,800,1.70801265658351,57,"A",1
7513,"Females",2010,0,"Lambs",2010,1800,2.04163787294948,57,"D",0
7537,"Males",2010,0,"Lambs",2010,400,1.67783844035833,57,"E",0
4122,"Females",1998,0,"Lambs",1998,300,1.61257080988691,57,"E",0
7483,"Females",2010,0,"Lambs",2010,1400,1.59628703110855,57,"G",0
9795,"Females",2014,0,"Lambs",2014,200,1.98576825922007,57,"E",1
3902,"Males",1998,0,"Lambs",1998,1200,1.70188428284591,58,"E",0
3949,"Males",1998,0,"Lambs",1998,600,2.29265570718953,58,"G",0
7558,"Females",2010,0,"Lambs",2010,700,1.36829913413623,58,"D",0
7512,"Females",2010,0,"Lambs",2010,100,1.41601799562129,59,"B",0
4001,"Males",1998,0,"Lambs",1998,300,1.83221846530336,59,"D",0
4062,"Females",1998,0,"Lambs",1998,200,1.87403325612733,59,"A",0
3908,"Females",1998,0,"Lambs",1998,1000,1.65843322963892,59,"F",0
4113,"Males",1998,0,"Lambs",1998,600,1.61904636121204,59,"G",0
4110,"Females",1998,0,"Lambs",1998,200,2.32834295952666,59,"D",0
5227,"Females",2002,0,"Lambs",2002,200,2.17454694352058,59,"F",0
3951,"Females",1998,0,"Lambs",1998,700,1.89217123056871,60,"B",0
5105,"Males",2002,0,"Lambs",2002,400,1.97394146761857,60,"C",1
4050,"Males",1998,0,"Lambs",1998,200,2.23994188190505,60,"D",0
4057,"Males",1998,0,"Lambs",1998,200,1.52213486338485,60,"F",0
3974,"Females",1998,0,"Lambs",1998,600,2.29599213623008,60,"D",0
3918,"Females",1998,0,"Lambs",1998,200,2.38952981352881,82,"A",0
3973,"Females",1998,0,"Lambs",1998,1800,2.35752272003581,82,"D",0
9809,"Males",2014,0,"Lambs",2014,600,2.07003666349275,82,"G",1
7580,"Males",2010,0,"Lambs",2010,400,1.64751722220194,82,"H",0
9840,"Males",2014,0,"Lambs",2014,600,2.27265566887607,82,"A",1
8361,"Males",2011,0,"Lambs",2011,900,2.29789751635417,61,"A",0
8351,"Females",2011,0,"Lambs",2011,2800,2.50599197009108,61,"F",0
5506,"Females",2003,0,"Lambs",2003,700,2.18485605244506,61,"G",1
6398,"Males",2006,0,"Lambs",2006,1400,2.12147709066258,61,"G",0
4159,"Males",1999,0,"Lambs",1999,200,2.00644081685064,61,"H",1
5468,"Males",2003,0,"Lambs",2003,600,1.63603893510447,61,"E",1
5482,"Females",2003,0,"Lambs",2003,200,2.63461585185957,61,"B",0
6396,"Females",2006,0,"Lambs",2006,300,2.09489513503804,61,"E",0
6346,"Males",2006,0,"Lambs",2006,200,1.81370041922143,61,"D",0
6349,"Females",2006,0,"Lambs",2006,600,2.06036664161961,61,"B",0
8325,"Males",2011,0,"Lambs",2011,2600,2.19533910197495,61,"C",0
8236,"Females",2011,0,"Lambs",2011,400,2.1034902128264,62,"B",0
8295,"Females",2011,0,"Lambs",2011,1100,1.82298440141512,62,"G",0
6454,"Females",2006,0,"Lambs",2006,200,1.78785716547172,62,"B",0
5595,"Females",2003,0,"Lambs",2003,200,1.84629640728728,62,"B",1
5604,"Females",2003,0,"Lambs",2003,0,1.74122696653827,62,"C",1
4261,"Females",1999,0,"Lambs",1999,100,1.82020285163461,62,"E",1
8277,"Females",2011,0,"Lambs",2011,2800,1.6588815962162,62,"B",0
4234,"Males",1999,0,"Lambs",1999,500,2.21223069975313,62,"D",1
6478,"Males",2006,0,"Lambs",2006,300,1.96850033315253,62,"E",0
6475,"Males",2006,0,"Lambs",2006,200,1.71854421530446,62,"G",0
8255,"Females",2011,0,"Lambs",2011,800,1.92975138580442,62,"F",0
6423,"Males",2006,0,"Lambs",2006,700,2.15657937429185,62,"G",0
6523,"Males",2006,0,"Lambs",2006,400,1.86969945718808,63,"C",0
5430,"Females",2003,0,"Lambs",2003,100,1.92764590843913,63,"B",1
6486,"Males",2006,0,"Lambs",2006,400,1.82806832623647,63,"C",1
8319,"Females",2011,0,"Lambs",2011,400,1.90710249513346,63,"D",0
4251,"Males",1999,0,"Lambs",1999,100,1.98028607057107,63,"F",1
8254,"Females",2011,0,"Lambs",2011,200,1.19049334010265,63,"A",0
5552,"Females",2003,0,"Lambs",2003,400,1.64362584217655,63,"C",1
8507,"Males",2011,0,"Lambs",2011,400,1.78840901052323,63,"D",0
8263,"Males",2011,0,"Lambs",2011,1400,2.2441949270337,63,"E",0
4316,"Females",1999,0,"Lambs",1999,1400,2.02284833786005,63,"G",1
8327,"Females",2011,0,"Lambs",2011,900,1.6448025635438,63,"G",1
6447,"Males",2006,0,"Lambs",2006,200,1.66706032798204,64,"F",0
6453,"Males",2006,0,"Lambs",2006,600,1.9923732610463,64,"G",0
8318,"Females",2011,0,"Lambs",2011,900,2.01043434366883,64,"A",0
5444,"Females",2003,0,"Lambs",2003,0,1.65655527887069,64,"F",1
5446,"Females",2003,0,"Lambs",2003,100,2.00556429368001,64,"B",1
5494,"Males",2003,0,"Lambs",2003,200,2.09604239768577,64,"C",1
8285,"Females",2011,0,"Lambs",2011,200,2.0853867581099,64,"D",0
6340,"Males",2006,0,"Lambs",2006,200,2.21516131281609,64,"H",0
5502,"Males",2003,0,"Lambs",2003,0,1.79461845329288,64,"G",1
6403,"Males",2006,0,"Lambs",2006,400,2.48854626343927,65,"A",0
6348,"Females",2006,0,"Lambs",2006,200,2.00771819924461,65,"D",1
8303,"Females",2011,0,"Lambs",2011,300,1.83845363267706,65,"E",0
6368,"Males",2006,0,"Lambs",2006,800,1.96358612780609,65,"H",0
4240,"Females",1999,0,"Lambs",1999,300,1.77483387923275,65,"D",1
6489,"Males",2006,0,"Lambs",2006,600,1.48736278189977,65,"E",0
4172,"Males",1999,0,"Lambs",1999,1200,2.03551541071234,65,"D",1
5543,"Females",2003,0,"Lambs",2003,200,2.37097547556879,65,"G",1
5631,"Females",2003,0,"Lambs",2003,400,1.99979247848489,65,"C",1
5474,"Females",2003,0,"Lambs",2003,200,1.86113279683363,65,"H",0
6464,"Males",2006,0,"Lambs",2006,600,2.15949735489229,66,"D",0
4193,"Females",1999,0,"Lambs",1999,100,2.11406158140525,66,"E",1
6506,"Males",2006,0,"Lambs",2006,2200,2.18360021092391,66,"F",0
8231,"Males",2011,0,"Lambs",2011,1500,2.04740217837666,66,"G",0
8257,"Females",2011,0,"Lambs",2011,200,2.11721641067254,66,"B",0
5485,"Females",2003,0,"Lambs",2003,800,2.15566081651052,66,"C",1
4310,"Females",1999,0,"Lambs",1999,900,2.36055047292773,66,"G",1
6520,"Males",2006,0,"Lambs",2006,1400,2.18772002971023,66,"H",0
4237,"Males",1999,0,"Lambs",1999,200,1.76184204163845,66,"B",1
6446,"Females",2006,0,"Lambs",2006,500,2.40792518962829,67,"B",0
6488,"Females",2006,0,"Lambs",2006,400,1.88319399969739,67,"D",1
4161,"Females",1999,0,"Lambs",1999,200,1.80348675359234,67,"H",1
4212,"Females",1999,0,"Lambs",1999,300,2.06770793480134,67,"B",1
5527,"Males",2003,0,"Lambs",2003,200,2.32098635647356,67,"C",1
5542,"Females",2003,0,"Lambs",2003,600,2.03172381594568,67,"H",1
4260,"Males",1999,0,"Lambs",1999,200,1.83373152575385,67,"H",1
5562,"Females",2003,0,"Lambs",2003,100,2.2241377751067,67,"H",1
8283,"Females",2011,0,"Lambs",2011,100,1.74907209076058,67,"D",0
6409,"Females",2006,0,"Lambs",2006,300,1.78339851568029,67,"H",1
8300,"Females",2011,0,"Lambs",2011,600,1.85232766681173,67,"C",0
5458,"Males",2003,0,"Lambs",2003,0,2.22144567144777,67,"E",1
4227,"Females",1999,0,"Lambs",1999,1000,1.93561968298207,68,"B",1
4243,"Females",1999,0,"Lambs",1999,200,1.91691983901106,68,"H",1
8246,"Males",2011,0,"Lambs",2011,1000,1.51021527088668,68,"F",0
4218,"Males",1999,0,"Lambs",1999,400,1.74068559174059,68,"G",1
5615,"Females",2003,0,"Lambs",2003,100,1.51486562858419,68,"D",0
4244,"Females",1999,0,"Lambs",1999,100,2.03505223624898,68,"F",1
5421,"Females",2003,0,"Lambs",2003,100,1.6526233433786,68,"D",1
4262,"Males",1999,0,"Lambs",1999,200,2.08223549420734,68,"A",1
8493,"Females",2011,0,"Lambs",2011,600,2.33052886948944,68,"B",0
4164,"Males",1999,0,"Lambs",1999,400,2.19217055955973,69,"A",1
8259,"Males",2011,0,"Lambs",2011,400,2.4145456482181,69,"E",0
4179,"Males",1999,0,"Lambs",1999,400,1.94148300843204,69,"F",1
4158,"Females",1999,0,"Lambs",1999,500,2.0522425734271,69,"G",1
4205,"Males",1999,0,"Lambs",1999,2400,2.43510075078924,69,"A",1
8258,"Females",2011,0,"Lambs",2011,0,1.8289793861763,69,"B",1
4195,"Females",1999,0,"Lambs",1999,500,1.7293131056126,69,"D",1
4309,"Females",1999,0,"Lambs",1999,400,2.06069956265741,69,"A",1
4259,"Females",1999,0,"Lambs",1999,1200,2.16595029512605,69,"B",1
6473,"Females",2006,0,"Lambs",2006,200,1.893784284227,69,"C",0
8252,"Males",2011,0,"Lambs",2011,1300,2.20766729233588,69,"E",0
6526,"Males",2006,0,"Lambs",2006,200,2.00201000322659,69,"F",0
6527,"Males",2006,0,"Lambs",2006,500,1.69739520864797,69,"E",0
8284,"Males",2011,0,"Lambs",2011,1000,2.14305061484014,69,"E",0
6503,"Males",2006,0,"Lambs",2006,1000,1.98360039488829,70,"A",0
8229,"Males",2011,0,"Lambs",2011,1200,1.85042659766273,70,"H",0
4183,"Females",1999,0,"Lambs",1999,300,1.98451856700046,70,"F",1
8359,"Males",2011,0,"Lambs",2011,200,1.60736812978374,70,"G",0
4185,"Males",1999,0,"Lambs",1999,400,1.6111218707931,70,"H",1
8353,"Males",2011,0,"Lambs",2011,1600,1.97735099414823,70,"D",0
4239,"Females",1999,0,"Lambs",1999,600,1.39100248474127,70,"F",1
5648,"Females",2003,0,"Lambs",2003,300,1.69131257948948,70,"G",1
4173,"Males",1999,0,"Lambs",1999,1300,2.18211825606177,70,"B",1
5526,"Females",2003,0,"Lambs",2003,0,2.07031130972393,70,"G",1
4155,"Females",1999,0,"Lambs",1999,800,2.03504203343285,71,"F",1
6459,"Females",2006,0,"Lambs",2006,200,2.04443032757768,71,"G",1
6380,"Females",2006,0,"Lambs",2006,200,1.62602875235477,71,"B",0
8301,"Females",2011,0,"Lambs",2011,1000,1.40342043582647,71,"D",0
5442,"Males",2003,0,"Lambs",2003,500,1.88611898655678,71,"E",1
4257,"Females",1999,0,"Lambs",1999,600,1.81982218098319,71,"F",1
6522,"Females",2006,0,"Lambs",2006,1200,1.98887244023949,71,"G",0
4201,"Males",1999,0,"Lambs",1999,200,1.89969740939397,71,"A",0
5493,"Males",2003,0,"Lambs",2003,300,1.9655228539322,71,"G",1
4250,"Females",1999,0,"Lambs",1999,600,1.87784290065965,96,"A",1
4207,"Males",1999,0,"Lambs",1999,400,1.97239399336507,71,"B",0
8271,"Males",2011,0,"Lambs",2011,1000,1.64983180218459,71,"E",0
4150,"Males",1999,0,"Lambs",1999,500,1.96429861727429,71,"G",0
4253,"Males",1999,0,"Lambs",1999,500,2.4047950604919,72,"A",0
5537,"Males",2003,0,"Lambs",2003,200,1.63151202567436,72,"A",0
4208,"Males",1999,0,"Lambs",1999,400,1.73381708654287,72,"E",NA
5658,"Females",2003,0,"Lambs",2003,1200,2.08527068156423,72,"G",0
5627,"Males",2003,0,"Lambs",2003,200,2.05067025713492,72,"A",1
4231,"Females",1999,0,"Lambs",1999,600,1.60018036580418,72,"E",0
5516,"Males",2003,0,"Lambs",2003,700,1.49147209525828,72,"H",1
8463,"Females",2011,0,"Lambs",2011,800,2.00441251392782,72,"C",0
5555,"Females",2003,0,"Lambs",2003,1200,1.85126364448095,72,"D",1
6458,"Males",2006,0,"Lambs",2006,2400,2.16207613418362,72,"G",0
5439,"Females",2003,0,"Lambs",2003,700,1.90621380904654,72,"G",1
4223,"Females",1999,0,"Lambs",1999,300,1.84461014261463,73,"E",1
8237,"Females",2011,0,"Lambs",2011,300,1.85008535318743,73,"B",0
5486,"Females",2003,0,"Lambs",2003,0,1.60442554798011,73,"E",1
8302,"Females",2011,0,"Lambs",2011,900,2.21170403929279,73,"G",0
8289,"Females",2011,0,"Lambs",2011,200,1.62776129184577,73,"B",0
6402,"Males",2006,0,"Lambs",2006,400,1.65357805344801,73,"E",0
6525,"Females",2006,0,"Lambs",2006,200,1.94001483125207,73,"F",1
5531,"Females",2003,0,"Lambs",2003,0,1.66348477085357,73,"G",1
4168,"Males",1999,0,"Lambs",1999,100,1.956060050801,73,"B",1
6399,"Males",2006,0,"Lambs",2006,1000,2.29916807387336,74,"G",0
4206,"Males",1999,0,"Lambs",1999,1000,2.10249112996155,74,"B",1
8314,"Males",2011,0,"Lambs",2011,4400,1.69564802645233,74,"E",0
6482,"Males",2006,0,"Lambs",2006,800,1.64079090175636,74,"H",0
6445,"Females",2006,0,"Lambs",2006,200,1.66258158779758,74,"G",0
8304,"Males",2011,0,"Lambs",2011,700,1.57807848761346,74,"C",1
5554,"Females",2003,0,"Lambs",2003,0,2.17062472443611,75,"F",1
5447,"Females",2003,0,"Lambs",2003,400,2.34567679880452,75,"G",1
8308,"Males",2011,0,"Lambs",2011,1100,1.63054723405937,75,"D",0
6412,"Males",2006,0,"Lambs",2006,600,2.13233353126133,75,"E",0
8220,"Males",2011,0,"Lambs",2011,1600,2.1338692324889,75,"G",0
6518,"Males",2006,0,"Lambs",2006,300,1.76594988845357,75,"C",0
5606,"Females",2003,0,"Lambs",2003,100,1.83342647073328,75,"D",1
6418,"Males",2006,0,"Lambs",2006,400,0.981136318252012,75,"E",0
8213,"Females",2011,0,"Lambs",2011,400,1.95627363349293,75,"F",0
8276,"Males",2011,0,"Lambs",2011,1200,1.52328748044796,75,"G",0
4315,"Males",1999,0,"Lambs",1999,200,1.93912188324588,76,"C",0
4266,"Females",1999,0,"Lambs",1999,1200,1.40424910664764,76,"A",1
5520,"Females",2003,0,"Lambs",2003,600,2.2788361789005,76,"B",1
5491,"Females",2003,0,"Lambs",2003,200,1.62432255035328,76,"B",1
6483,"Males",2006,0,"Lambs",2006,400,1.63838065931439,76,"G",0
6487,"Females",2006,0,"Lambs",2006,400,1.25513335097903,77,"E",0
5547,"Females",2003,0,"Lambs",2003,200,1.42700413346912,77,"F",1
4232,"Females",1999,0,"Lambs",1999,800,1.91588271950931,77,"H",1
5490,"Females",2003,0,"Lambs",2003,200,2.1943323232078,77,"C",1
6391,"Females",2006,0,"Lambs",2006,2000,1.81413923672876,77,"F",0
4314,"Females",1999,0,"Lambs",1999,200,2.59808378724634,78,"A",1
8299,"Males",2011,0,"Lambs",2011,1400,2.17971611107065,78,"E",0
4229,"Males",1999,0,"Lambs",1999,1500,1.81401832372297,78,"A",1
6347,"Males",2006,0,"Lambs",2006,600,2.04416294279521,78,"B",0
4153,"Females",1999,0,"Lambs",1999,600,1.42133759097347,78,"F",1
8265,"Females",2011,0,"Lambs",2011,200,1.90531125407574,78,"D",1
4241,"Females",1999,0,"Lambs",1999,100,2.07769902581326,78,"A",1
4313,"Females",1999,0,"Lambs",1999,2200,2.00108200776244,78,"C",1
5597,"Females",2003,0,"Lambs",2003,200,2.17795447089106,78,"D",1
4318,"Males",1999,0,"Lambs",1999,900,2.24931107563452,78,"B",1
8269,"Females",2011,0,"Lambs",2011,800,1.55393734812489,78,"E",0
6405,"Females",2006,0,"Lambs",2006,600,1.93934804060433,78,"H",0
8278,"Males",2011,0,"Lambs",2011,3800,1.84676883082018,78,"G",0
5535,"Females",2003,0,"Lambs",2003,100,2.40635930102451,79,"D",1
5626,"Females",2003,0,"Lambs",2003,400,1.79749469377241,79,"E",1
5489,"Males",2003,0,"Lambs",2003,400,1.79709060208302,79,"H",0
6406,"Females",2006,0,"Lambs",2006,800,1.74208809311036,79,"B",1
4190,"Females",1999,0,"Lambs",1999,200,2.06078439855778,79,"D",1
5630,"Males",2003,0,"Lambs",2003,400,2.13844932743695,79,"F",0
5528,"Females",2003,0,"Lambs",2003,400,2.13374932065538,79,"H",1
5480,"Males",2003,0,"Lambs",2003,800,1.72587427207098,79,"A",1
4225,"Males",1999,0,"Lambs",1999,500,1.48813220078907,79,"C",0
4317,"Females",1999,0,"Lambs",1999,600,1.77384009196343,79,"F",1
5443,"Females",2003,0,"Lambs",2003,200,2.05203151979047,79,"H",1
6460,"Males",2006,0,"Lambs",2006,600,1.76278589651676,79,"B",0
4255,"Females",1999,0,"Lambs",1999,1500,1.5541923139789,79,"E",1
8238,"Females",2011,0,"Lambs",2011,3000,2.19624072633025,79,"G",0
8281,"Females",2011,0,"Lambs",2011,200,1.89544227994897,79,"H",0
5652,"Females",2003,0,"Lambs",2003,0,1.8621721162873,79,"F",1
5671,"Females",2003,0,"Lambs",2003,1000,1.8765804401514,79,"H",0
8267,"Males",2011,0,"Lambs",2011,300,2.19450659932708,80,"A",0
8280,"Females",2011,0,"Lambs",2011,200,1.85686257142832,80,"F",0
8239,"Males",2011,0,"Lambs",2011,900,1.93597444072367,80,"A",0
4258,"Females",1999,0,"Lambs",1999,300,1.93828152103299,80,"C",1
8345,"Females",2011,0,"Lambs",2011,1000,1.67976737736265,80,"A",0
4256,"Females",1999,0,"Lambs",1999,200,1.24029419767648,80,"H",1
5483,"Females",2003,0,"Lambs",2003,200,1.91146954887218,80,"E",1
8247,"Males",2011,0,"Lambs",2011,700,1.85850563011736,80,"F",0
8256,"Females",2011,0,"Lambs",2011,400,2.00282411159402,82,"D",0
