"ID","Sex_R","BirthYear","Age","AgeClass","SampleYear","IgG_TC","IgPlateRef","RTL","qPCRPlate","qPCRRow","Survival","Strongyles"
5476,"Males",2003,6,"Adults",2009,0.69668,47,1.2897233812806,13,"C",NA,400
5121,"Females",2002,5,"Adults",2007,1.25565,44,1.51767838947502,13,"F",1,0
7205,"Females",2009,3,"Adults",2012,0.57618,20,1.57151165644588,13,"G",1,0
6345,"Males",2006,1,"Adults",2007,0.96673,46,1.54323488879781,95,"E",1,100
6936,"Males",2008,4,"Adults",2012,0.9012,20,1.72085488860764,13,"B",1,600
6927,"Females",2008,1,"Adults",2009,0.93572,44,1.79468142531043,13,"E",1,0
7159,"Females",2009,3,"Adults",2012,0.75808,20,1.17815136069823,13,"H",1,0
4216,"Males",1999,2,"Adults",2001,0.83005,27,1.71395659477339,95,"G",0,400
4407,"Females",2000,7,"Adults",2007,0.28768,43,2.27813618225627,13,"B",1,100
8327,"Females",2011,1,"Adults",2012,0.9515,21,1.53515291591521,13,"D",1,100
5593,"Females",2003,4,"Adults",2007,0.39611,44,0.716501740277734,96,"C",1,0
4446,"Males",2000,1,"Adults",2001,0.71705,25,1.92035329363517,13,"F",0,200
5514,"Females",2003,4,"Adults",2007,0.47881,44,1.67854381915796,13,"G",1,200
4403,"Males",2000,1,"Adults",2001,0.27646,25,1.66101725387017,13,"B",0,300
6528,"Females",2005,2,"Adults",2007,1.16793,45,1.01729410893738,13,"E",1,400
3636,"Females",1997,4,"Adults",2001,0.60243,27,2.14327182703983,13,"B",1,0
5547,"Females",2003,9,"Adults",2012,0.99457,19,1.1513936744915,95,"H",1,0
3255,"Females",1995,12,"Adults",2007,0.53373,43,1.53222972996113,13,"G",1,400
4210,"Males",1999,2,"Adults",2001,0.61811,27,1.70506691122282,14,"C",0,200
6929,"Females",2008,1,"Adults",2009,0.91796,44,1.39656837460671,14,"D",1,300
4359,"Females",2000,1,"Adults",2001,0.4733,25,1.69396488953888,14,"E",1,100
6362,"Females",2006,3,"Adults",2009,0.64416,46,1.54133587596935,14,"F",0,200
6409,"Females",2006,6,"Adults",2012,0.54275,19,1.62855149025278,95,"B",1,0
8312,"Females",2011,1,"Adults",2012,0.42353,21,1.90033059808444,14,"B",1,0
6186,"Females",2005,2,"Adults",2007,0.62218,45,1.68827318127079,14,"C",1,300
4004,"Females",1998,11,"Adults",2009,0.77258,48,1.94179575840272,14,"F",1,0
